"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
9.404,10.844,11.42,7.388,5.852,7.292,6.428,9.212,9.212,9.308,10.652,11.132,9.884,10.172,9.884,7.292,6.524,7.196,8.06,10.268,11.708,7.964,7.196,10.076,9.884,9.404,9.884,10.46,11.804,8.156,6.044,6.14,9.308,11.132,11.036,8.348,6.236,6.332,6.332,6.332,9.788,11.516,11.516,9.5,6.332,6.428,7.868,10.364,9.98,6.524,6.428,6.428,7.964,10.94,10.652,9.116,8.156,8.156,7.004,7.964
10.076,9.884,9.116,6.428,7.868,8.06,11.804,11.708,10.172,6.812,8.444,8.924,7.292,6.428,9.5,9.884,11.132,11.324,9.884,9.98,10.364,7.196,6.428,7.196,11.612,11.612,11.516,11.228,9.884,6.62,6.62,7.004,7.484,8.924,11.324,12.572,11.228,10.844,9.98,9.692,7.58,9.884,10.364,9.884,8.156,7.484,7.1,10.172,8.924,8.828,8.732,7.868,8.252,11.42,11.132,6.62,7.004,6.908,7.388,9.404
10.364,10.652,11.42,10.844,11.036,8.924,9.116,10.844,9.788,6.14,6.62,8.252,9.308,8.06,7.484,11.42,11.132,10.748,8.156,7.868,6.716,12.476,10.364,10.172,7.868,6.62,6.428,7.964,8.156,9.212,10.844,10.268,6.716,6.716,8.348,8.348,6.044,7.484,9.884,9.884,9.308,8.156,7.1,6.812,10.268,10.364,9.5,10.364,10.748,9.884,9.308,8.828,10.076,9.692,8.828,6.908,8.252,8.348,8.348,6.428
9.404,8.348,10.748,7.964,8.06,10.748,11.708,11.324,11.036,7.964,6.14,7.388,9.884,9.98,8.828,8.252,8.636,7.1,6.236,6.332,6.332,10.94,10.844,10.076,7.964,6.428,10.364,11.036,9.98,9.98,9.98,8.636,6.812,7.292,11.516,14.972,8.348,6.716,6.14,8.156,8.924,7.868,6.908,10.268,14.396,11.42,9.788,7.1,7.1,7.292,9.404,9.5,9.788,11.132,8.828,7.292,7.868,8.06,8.06,11.42
10.172,10.556,7.676,6.62,9.308,9.884,9.788,9.692,7.868,10.172,9.212,8.348,10.172,10.268,11.132,11.228,9.788,8.636,8.348,7.196,7.868,7.484,13.628,15.068,11.132,7.388,7.964,9.884,10.652,9.98,8.252,7.964,7.292,7.388,8.924,10.364,9.404,6.524,6.716,10.94,10.556,9.98,9.98,7.964,7.772,9.116,10.364,9.884,9.884,7.196,6.716,7.196,8.444,10.748,8.444,7.004,7.1,6.812,6.14,6.044
9.788,9.5,9.788,9.5,9.308,9.308,8.348,8.924,7.292,7.484,7.196,9.308,9.212,8.636,9.98,9.308,9.308,10.268,8.252,6.812,6.332,8.156,11.516,14.012,9.98,10.364,11.612,10.364,12.956,10.076,8.348,7.292,7.196,6.812,8.348,11.228,11.612,7.676,6.62,6.524,9.212,9.788,10.364,10.748,9.308,9.788,8.252,6.524,6.524,5.948,8.348,10.748,11.612,7.196,6.524,9.5,11.708,11.9,12.668,9.404
9.788,10.748,8.348,8.06,7.1,6.236,6.428,9.116,9.308,7.772,7.292,12.668,15.068,15.068,10.364,6.044,6.332,7.868,8.252,11.612,10.94,9.788,6.908,6.908,9.788,11.132,9.5,9.404,9.404,9.116,10.076,10.268,11.036,7.292,6.812,7.388,6.812,9.884,15.068,10.076,6.236,6.332,9.98,10.46,8.828,7.868,9.308,9.404,7.1,6.14,6.524,9.884,11.228,7.964,6.044,6.332,9.98,11.324,11.324,10.076
9.212,11.036,7.676,7.004,6.908,6.812,6.524,6.044,7.484,9.98,11.036,7.292,5.948,7.004,6.908,9.788,10.364,7.484,7.004,8.252,9.308,10.556,6.908,6.14,11.036,10.076,9.884,6.716,6.332,6.332,6.332,9.212,9.5,10.748,10.748,7.1,6.428,9.884,12.572,8.156,6.62,10.46,7.484,6.812,7.484,7.1,7.004,9.212,9.788,9.98,6.812,6.62,6.524,6.524,6.428,8.828,11.228,11.324,11.036,11.516
10.076,11.42,10.652,8.924,8.636,9.884,10.076,7.196,6.236,6.236,10.364,11.516,9.404,7.964,8.348,11.324,11.516,9.884,8.54,8.348,7.004,6.332,9.884,9.788,8.156,8.252,10.748,10.076,6.908,6.332,10.268,9.596,8.636,6.716,6.428,11.516,10.94,8.252,6.62,6.524,6.428,8.732,8.252,9.5,9.404,9.884,9.884,8.252,8.06,8.156,7.388,6.62,8.828,9.788,11.036,9.5,6.044,6.236,7.484,9.308
10.076,11.42,10.652,10.172,10.172,9.884,8.444,6.812,8.348,11.516,10.94,10.844,10.076,10.268,7.196,6.14,8.444,8.828,8.828,9.884,10.172,10.076,7.388,6.62,7.196,10.748,11.516,9.596,6.332,6.524,6.716,6.908,6.908,10.076,9.884,9.308,7.292,7.58,9.308,9.308,9.5,10.268,11.324,9.98,9.884,7.196,6.236,6.524,10.652,12.476,13.82,10.076,8.252,7.772,6.62,7.388,10.076,9.98,9.404,8.924
10.268,9.884,9.308,7.868,7.868,10.364,9.884,9.5,6.908,6.044,7.964,12.092,9.788,7.676,6.044,6.14,9.884,10.844,7.484,7.004,9.884,10.94,10.46,7.388,7.388,9.116,9.884,9.98,7.292,7.004,7.1,8.828,11.42,11.516,9.5,8.732,8.924,8.924,10.076,10.076,10.172,9.308,6.908,6.716,6.812,6.524,7.484,12.956,14.972,10.844,10.748,10.268,8.732,9.212,9.404,10.364,10.172,9.98,8.348,6.908
9.98,10.652,8.06,6.236,10.748,12.572,11.42,10.268,6.908,7.196,9.788,11.804,9.98,10.652,9.212,8.252,8.156,10.076,9.98,7.292,5.948,7.292,10.364,10.748,7.1,6.908,10.364,9.404,7.196,8.732,8.06,7.58,7.964,6.908,6.62,9.308,7.868,6.524,6.236,6.332,8.156,7.58,9.884,9.98,7.964,6.812,10.268,9.884,9.884,6.62,6.428,10.172,8.732,7.388,6.524,6.524,6.524,6.524,6.428,8.54
9.884,10.94,11.228,11.516,9.116,7.1,7.004,8.156,6.908,6.716,10.748,9.98,7.1,6.044,8.732,9.884,9.884,9.884,9.788,8.348,6.812,6.236,6.908,7.484,7.292,7.58,10.076,11.804,10.268,9.884,9.308,9.596,9.98,10.076,8.924,6.428,6.428,8.252,7.484,6.524,7.196,12.38,11.42,9.596,7.484,8.636,10.556,9.98,8.54,8.444,6.428,6.332,6.812,7.964,9.404,7.388,7.388,9.788,12.572,10.844
7.868,8.156,11.228,13.532,11.42,10.748,9.308,8.252,6.716,6.332,8.444,10.94,9.884,6.044,6.236,9.212,10.652,11.228,11.228,10.556,9.98,9.212,7.196,5.948,11.132,12.764,12.476,9.404,7.004,7.004,10.076,10.844,8.54,6.908,6.812,9.98,11.804,9.404,11.612,8.636,6.236,6.044,7.292,7.1,9.884,10.076,10.364,7.58,9.5,10.46,11.324,8.156,7.484,11.42,11.708,10.748,9.98,7.1,5.948,6.14
9.308,10.076,8.252,9.212,9.404,10.748,9.884,6.62,6.62,7.004,7.772,6.524,6.14,6.236,9.884,11.036,10.076,11.324,9.5,7.484,8.54,10.844,9.788,10.268,8.444,6.524,7.58,9.692,11.132,10.748,7.964,6.236,9.5,9.884,10.172,8.252,7.292,7.58,8.636,10.172,9.596,9.404,7.58,6.236,6.14,6.524,7.964,7.772,13.052,11.228,10.556,9.116,6.236,6.62,10.268,11.228,7.484,6.524,7.292,7.196
9.98,9.884,9.596,10.076,10.076,10.364,10.556,11.036,11.036,11.804,7.964,11.132,10.748,9.98,9.404,7.1,5.66,8.924,11.228,12.668,8.732,9.788,11.42,9.884,8.444,7.1,6.908,10.076,9.404,7.964,7.196,11.132,10.268,10.94,10.94,11.612,11.612,9.308,6.044,6.332,6.716,9.02,9.884,9.98,10.172,8.06,7.196,6.524,7.1,6.908,9.884,12.86,10.844,8.924,7.676,7.676,9.404,10.748,9.884,6.812
9.212,9.884,10.652,10.844,9.404,6.524,6.716,10.076,15.068,8.54,7.1,7.58,9.5,7.58,6.428,7.484,7.196,8.252,9.884,9.308,10.172,11.036,8.444,6.044,6.14,8.444,10.268,9.212,8.252,7.292,6.236,8.156,10.94,11.516,9.212,6.044,7.868,7.004,7.004,9.116,11.708,11.036,6.428,6.044,6.14,9.788,13.724,10.268,9.308,10.268,11.324,11.708,11.708,11.804,10.172,11.228,9.692,7.196,6.044,6.236
9.884,10.844,8.444,6.236,6.524,8.732,11.516,9.404,6.044,6.332,6.812,6.428,7.868,10.076,11.516,8.156,7.484,10.172,10.748,9.692,8.348,6.428,7.196,6.428,6.332,8.636,9.884,9.884,9.5,7.772,8.444,9.884,7.196,7.196,6.62,6.332,9.308,10.46,11.036,9.212,9.884,9.5,8.252,8.444,7.772,6.044,7.58,8.06,10.076,14.972,10.652,7.388,6.908,8.54,9.5,10.364,7.772,7.1,7.1,7.676
11.132,9.5,9.788,10.076,8.732,7.484,6.428,8.732,7.868,6.716,9.5,10.748,9.98,8.06,6.14,6.332,7.292,10.748,10.268,10.172,8.924,8.54,8.828,6.812,6.716,6.332,5.948,6.524,9.116,9.5,9.884,7.964,5.948,6.14,9.5,9.308,10.844,11.132,9.02,7.1,7.484,7.196,9.788,9.788,7.388,7.388,9.404,10.076,8.348,8.252,6.428,6.428,10.364,10.172,9.884,9.98,9.98,10.364,7.964,6.524
9.212,10.748,11.804,9.692,6.812,6.812,10.844,14.972,11.228,9.884,9.788,8.636,7.676,6.524,8.156,8.156,12.668,10.748,9.02,9.308,9.5,8.252,6.812,7.292,9.5,11.804,12.956,10.652,10.268,9.98,7.484,5.66,7.772,10.076,10.748,10.556,9.5,7.772,7.196,10.076,9.788,9.308,8.252,8.54,9.308,8.924,8.924,8.636,9.596,11.516,9.02,7.772,7.58,7.292,11.228,7.292,6.044,6.62,6.812,6.908
9.404,8.444,9.5,9.308,7.868,7.196,8.444,11.804,10.748,9.02,7.196,7.58,8.156,9.596,9.788,9.308,6.236,6.524,7.772,10.268,9.212,7.388,7.292,8.156,10.076,9.116,7.484,7.196,7.1,8.348,9.98,9.5,9.884,8.06,7.772,9.884,10.652,9.308,7.1,5.948,6.044,7.004,9.404,9.5,10.076,8.54,9.788,10.076,9.116,11.132,11.228,10.076,6.812,6.332,6.524,6.524,10.076,12.956,11.132,10.364
10.076,10.748,8.156,6.62,6.62,6.62,11.708,14.684,10.652,6.524,6.524,7.868,9.5,8.252,8.444,9.212,9.308,9.5,7.196,7.196,7.004,9.308,9.5,9.596,9.788,9.884,8.828,6.62,7.58,7.292,9.404,10.652,10.844,11.036,11.42,7.196,5.756,6.044,8.252,8.636,7.004,6.524,6.812,10.076,9.884,8.444,6.044,6.62,10.268,11.612,10.172,9.404,6.332,6.908,7.292,7.58,8.156,8.348,10.46,9.884
9.02,9.884,9.692,8.252,8.06,9.404,9.5,10.748,11.516,10.172,7.772,7.196,11.42,11.036,10.748,10.46,9.692,6.524,6.62,7.1,7.484,10.364,11.228,10.844,7.484,8.348,10.46,10.172,11.036,11.42,9.02,6.62,7.004,7.676,8.828,11.228,11.036,7.772,7.964,8.444,10.46,9.692,6.332,7.388,9.884,11.612,11.324,7.484,6.812,7.388,7.484,9.692,10.748,9.212,6.14,7.004,7.292,7.292,8.636,10.556
9.5,10.076,9.788,7.388,7.196,7.964,8.156,7.388,8.156,11.036,11.9,11.42,10.172,9.98,9.884,9.692,7.964,7.772,7.772,9.212,12.572,10.652,8.732,9.98,10.748,10.172,7.772,8.348,9.404,9.98,8.156,7.1,7.676,12.572,11.036,11.036,10.172,9.98,8.444,8.252,7.292,7.292,9.692,9.692,11.42,10.076,9.404,7.772,8.06,10.94,9.884,9.596,9.404,9.596,9.308,9.884,9.98,6.812,6.044,6.044
10.076,9.02,8.828,9.404,10.268,10.748,10.652,10.94,7.58,6.812,6.812,8.348,9.884,10.364,9.98,9.884,10.46,7.292,6.236,7.868,9.116,11.804,11.228,11.42,7.196,8.636,11.516,10.556,8.732,6.236,6.428,8.348,9.596,10.364,9.884,8.156,6.428,7.868,7.676,7.772,9.116,11.612,10.844,9.692,10.076,10.268,10.364,7.772,6.332,10.652,9.98,7.58,6.524,9.884,11.228,9.98,9.692,8.252,8.636,8.444
7.292,7.292,7.676,7.292,7.292,10.268,10.268,7.484,7.388,7.196,9.5,11.708,10.076,6.908,6.716,6.428,7.388,11.612,12.572,8.732,9.788,9.308,10.076,10.172,10.172,11.036,10.748,8.252,7.196,6.62,6.524,10.46,9.98,9.884,7.964,5.66,6.428,6.524,8.252,7.1,6.524,10.076,12.476,11.228,9.308,6.908,6.908,6.62,9.212,12.38,14.684,10.748,6.716,6.524,9.5,11.516,11.324,11.228,10.652,10.172
9.788,9.884,7.292,6.716,9.308,10.076,10.076,7.004,6.14,6.044,6.812,7.388,9.308,10.172,10.076,7.676,6.236,6.524,6.524,6.236,9.308,9.884,9.98,7.868,6.428,6.524,11.804,11.132,9.308,9.404,8.732,8.444,8.828,10.076,10.076,8.828,7.196,8.924,9.596,9.884,9.98,7.004,7.964,11.324,12.956,7.868,7.58,8.06,10.268,10.172,8.636,9.116,9.404,10.652,9.884,6.428,5.66,10.076,11.708,11.708
9.404,10.172,9.98,10.076,8.828,8.444,9.308,7.676,7.484,8.156,9.404,12.092,11.324,10.652,7.292,7.292,9.596,11.804,10.172,7.484,6.332,7.004,9.692,13.34,10.46,10.364,7.676,7.868,10.076,9.116,6.428,6.908,6.716,6.524,6.044,10.364,12.284,11.804,11.708,7.1,6.428,7.196,6.62,6.62,7.1,6.908,10.94,10.076,8.444,8.156,8.444,8.444,7.676,8.828,10.556,10.076,8.348,7.772,7.484,10.652
9.788,10.556,9.98,8.252,6.524,7.868,8.252,8.348,9.884,10.172,10.172,10.172,9.404,9.404,9.212,9.02,9.884,9.884,9.884,8.54,8.444,7.868,7.196,11.132,11.036,10.652,7.196,6.524,6.812,9.884,11.324,10.652,8.348,9.5,9.5,9.98,7.964,7.964,10.556,10.364,10.556,9.98,8.54,8.252,7.676,7.1,8.348,13.052,10.268,8.156,6.044,10.268,10.076,10.076,9.98,9.884,7.484,6.236,7.196,7.196
10.076,10.748,10.46,9.884,9.788,7.772,6.428,6.524,6.812,7.004,10.172,10.268,9.98,9.98,9.884,7.004,6.428,8.252,9.308,8.156,7.1,7.196,7.964,9.212,11.324,11.036,11.132,10.844,9.308,5.66,6.524,6.524,6.716,7.1,7.388,11.516,10.748,10.364,8.636,6.236,7.004,7.964,9.884,11.132,10.076,9.308,7.004,7.676,8.156,10.556,9.884,7.868,6.332,8.828,8.828,9.596,9.788,9.884,7.676,7.292
10.172,11.612,11.804,6.908,6.14,7.196,9.404,10.844,12.476,8.348,6.524,7.388,6.908,9.116,8.636,10.076,9.5,10.364,8.252,8.252,6.908,7.676,7.772,9.212,9.692,9.692,10.268,9.308,9.884,12.572,12.956,11.804,10.268,9.308,8.348,6.428,6.044,8.252,10.076,9.02,7.1,7.292,7.484,9.404,9.5,8.444,7.964,6.812,9.308,12.38,10.46,7.964,6.332,6.812,9.212,9.5,9.884,8.06,7.58,11.036
8.348,8.252,6.812,7.868,10.748,14.972,10.46,6.524,7.388,7.676,7.868,10.172,10.652,10.652,11.228,10.364,7.676,9.212,11.324,10.268,6.524,6.716,6.428,9.404,9.308,11.036,10.748,9.788,7.58,9.884,11.228,11.132,10.46,7.196,6.428,9.884,12.38,10.364,8.348,7.772,6.524,6.428,9.884,9.884,6.812,6.524,10.076,9.884,9.212,9.212,9.884,9.884,8.732,9.308,9.404,9.5,7.868,7.868,9.884,10.844
9.98,10.076,9.212,8.348,7.676,6.524,7.676,7.388,9.596,10.268,9.596,6.812,6.428,11.708,10.652,6.62,5.66,7.004,9.788,10.268,10.364,10.268,10.46,9.98,8.732,7.388,6.332,8.156,8.06,8.54,7.292,6.812,7.388,12.284,11.804,9.404,6.14,6.812,10.652,11.708,11.228,7.676,7.004,9.212,9.98,10.076,7.292,7.196,10.364,11.708,10.748,8.924,6.236,6.044,7.58,10.172,11.132,9.5,9.884,8.156
7.1,7.1,7.1,6.908,7.772,11.036,14.876,10.94,8.06,6.044,9.884,10.268,9.404,6.236,6.332,9.884,9.98,9.884,7.292,6.332,8.06,7.964,9.98,8.348,6.428,6.524,7.1,9.5,9.596,9.98,10.844,9.884,6.524,6.044,6.332,7.196,6.716,7.58,7.676,9.212,11.516,12.476,8.828,6.332,6.428,9.308,8.252,9.98,9.788,9.596,7.196,6.044,11.132,11.516,9.308,8.252,8.252,8.156,7.772,8.348
11.228,11.516,10.172,6.236,6.236,9.98,9.5,6.716,7.196,6.908,6.812,6.332,9.116,10.652,11.804,9.884,6.332,6.236,9.308,9.98,8.732,7.868,9.308,7.1,6.236,6.524,10.268,9.788,8.252,7.004,7.004,10.748,13.148,10.652,9.98,10.268,9.884,9.884,9.884,7.1,6.716,9.98,9.884,6.908,6.044,9.98,9.692,9.5,9.308,8.444,8.444,10.172,11.132,8.924,7.484,8.444,9.308,10.268,11.228,10.748
10.268,10.364,9.884,7.292,6.62,8.924,9.884,10.844,9.884,9.404,9.212,8.348,8.06,8.06,9.884,9.788,8.732,7.388,6.14,6.524,9.692,9.98,9.5,7.1,6.14,6.14,6.236,9.116,11.036,10.844,7.388,8.06,9.404,10.94,8.156,8.156,9.404,11.132,10.748,10.46,7.196,6.044,8.444,8.06,9.5,10.748,7.196,8.636,11.324,10.364,9.98,10.748,9.98,7.868,7.772,9.116,10.172,9.884,6.908,6.236
10.076,11.228,9.5,9.884,9.404,8.54,8.06,10.076,11.516,10.748,9.788,11.228,9.5,7.964,7.58,7.1,7.004,7.868,11.324,10.844,10.652,7.484,8.348,8.06,8.54,9.98,9.98,7.196,6.428,7.196,10.364,10.076,7.196,6.716,7.388,11.036,10.94,9.884,9.692,9.884,8.54,7.1,7.004,7.292,7.964,10.844,9.884,6.332,6.332,6.524,7.388,10.652,11.324,8.732,6.236,6.428,9.404,11.804,11.228,10.172
7.292,6.716,7.196,9.404,9.212,8.924,9.116,10.748,11.036,10.076,6.14,6.428,9.404,11.036,11.324,7.1,6.524,10.652,10.268,7.004,6.62,6.908,6.62,6.716,6.716,6.812,8.924,9.308,9.884,9.884,9.404,7.676,6.908,7.292,8.156,9.5,11.228,11.132,8.252,6.332,6.428,9.884,10.46,8.252,6.428,7.004,7.868,7.964,9.308,11.132,10.748,10.268,7.292,6.044,7.772,10.076,11.132,11.42,7.484,9.308
9.308,10.172,9.404,9.404,9.5,9.308,7.388,7.772,9.884,11.804,10.172,6.428,6.812,7.004,6.62,6.908,7.004,7.196,8.54,11.708,11.42,10.076,10.076,9.404,7.292,6.908,7.58,7.484,9.884,11.324,9.308,7.1,6.716,8.444,10.172,11.324,8.444,7.484,6.524,7.292,11.804,14.972,11.132,9.884,9.212,7.292,6.908,8.924,8.924,9.788,10.748,10.844,9.212,6.524,8.54,9.404,8.828,6.62,6.716,11.42
10.652,9.98,8.444,9.116,9.308,9.98,7.964,7.964,10.652,15.068,12.86,7.964,7.676,11.42,11.516,11.516,11.132,9.788,6.716,7.772,11.036,11.132,9.212,7.964,9.308,10.844,9.212,9.308,9.404,9.692,10.748,9.5,9.884,9.884,10.076,9.98,8.924,10.268,11.228,11.228,7.484,8.348,7.1,6.332,10.46,11.132,10.844,11.132,10.46,10.268,8.348,7.484,9.692,10.076,9.98,9.596,7.484,7.484,7.196,8.06
9.98,9.98,9.5,7.1,6.236,6.236,6.332,6.428,5.948,7.004,11.132,13.628,11.42,9.5,8.06,8.54,9.404,7.484,6.908,9.788,9.212,6.62,8.348,11.132,10.46,9.98,7.868,6.524,6.716,10.844,11.516,10.364,10.172,10.172,11.324,9.02,6.044,7.1,9.5,8.924,6.716,7.1,6.908,11.516,10.076,7.388,7.484,9.212,11.708,10.268,9.788,9.98,9.98,9.404,9.02,7.1,7.676,7.868,7.964,7.196
10.076,10.46,10.748,8.252,8.156,8.06,8.54,8.444,7.1,7.196,9.98,9.5,7.964,7.292,12.476,12.956,10.652,9.788,6.524,6.62,9.884,11.42,9.98,6.524,9.596,11.132,10.652,6.428,7.58,10.652,11.708,9.884,10.556,8.156,6.908,7.1,9.884,9.884,6.428,7.676,7.964,9.98,11.612,11.324,11.228,10.268,8.636,9.308,6.428,7.58,8.636,11.612,10.748,9.98,8.636,7.388,8.444,10.652,9.308,9.5
9.884,9.884,9.788,9.98,9.02,6.524,6.908,7.772,7.964,11.228,11.132,7.964,7.004,6.236,6.332,9.596,10.748,10.364,6.236,9.02,9.5,9.98,9.98,7.772,7.484,7.868,7.868,8.828,11.804,13.052,10.748,9.98,6.332,6.044,7.58,11.42,11.804,8.156,8.156,9.884,13.244,10.268,9.212,10.076,8.924,6.812,6.908,10.556,10.076,10.076,7.676,6.908,8.348,8.06,8.252,10.076,10.076,10.076,7.484,6.62
9.692,10.076,7.388,6.62,9.884,11.228,10.364,10.172,11.036,9.788,7.58,7.388,10.076,10.652,9.404,6.044,6.044,6.332,7.484,9.788,10.844,9.98,7.196,6.332,6.524,11.036,9.98,9.884,7.964,6.62,10.076,9.98,7.292,7.196,8.348,11.036,10.172,9.692,9.884,9.884,10.172,10.364,8.54,6.332,6.428,6.812,11.708,11.612,8.156,8.156,7.1,10.652,10.844,9.212,7.292,7.868,9.884,9.212,7.484,6.428
8.54,9.5,10.844,11.612,8.924,6.62,6.524,9.5,11.324,10.652,11.228,10.844,6.908,8.54,9.404,9.788,9.788,9.884,9.596,6.908,6.428,6.14,8.348,7.1,9.308,10.268,10.076,9.884,9.596,7.004,6.62,9.404,9.884,11.9,9.884,7.1,7.868,9.98,12.572,9.884,8.348,6.044,7.004,8.06,10.844,10.844,10.172,9.308,9.884,9.98,10.076,7.772,6.428,6.812,9.212,8.348,10.268,10.268,7.1,6.908
10.364,11.612,10.652,9.884,6.524,6.236,7.868,10.652,10.364,10.076,9.308,7.964,8.252,8.252,8.156,8.156,7.964,10.748,12.476,10.076,7.676,6.14,8.06,9.788,8.06,6.812,9.404,10.748,9.116,9.884,10.364,10.268,6.812,6.14,6.14,9.212,10.94,10.076,6.62,5.66,6.428,6.428,9.884,11.516,11.228,9.98,7.1,7.004,7.196,9.404,10.94,9.98,8.156,6.62,7.772,11.42,10.364,7.676,6.14,7.196
10.076,9.596,9.404,11.132,12.86,9.212,7.964,9.212,11.228,9.788,9.5,8.252,8.348,8.06,8.156,10.172,9.98,9.884,9.5,8.348,9.308,8.444,7.868,6.332,5.66,7.1,7.196,6.716,8.54,12.956,11.132,11.132,7.868,6.332,10.076,10.076,9.212,8.444,8.348,7.58,9.788,11.516,7.964,7.388,9.404,10.748,9.404,6.332,6.812,9.212,11.324,9.308,6.908,8.54,9.884,10.364,9.308,6.812,6.908,8.252
8.156,7.004,11.42,12.572,11.228,9.212,7.388,8.924,9.884,8.924,8.156,10.364,11.516,11.228,7.964,7.388,11.516,7.388,5.66,7.868,9.404,10.748,7.292,7.1,7.292,7.196,9.404,8.06,6.044,7.772,10.844,7.676,7.484,9.212,7.196,6.812,6.716,6.524,11.324,11.132,11.228,9.98,6.14,6.236,7.196,10.076,9.98,8.156,6.332,7.1,6.812,9.5,9.212,8.924,9.692,10.748,10.172,9.98,7.868,6.332
9.884,11.42,9.212,7.004,6.908,6.716,6.332,8.156,10.748,11.036,11.42,10.172,6.62,6.524,6.236,7.004,8.252,7.196,6.428,6.524,7.484,6.332,5.852,10.076,10.652,10.652,9.308,9.884,7.196,6.524,7.004,8.54,10.268,11.132,11.516,10.652,10.364,7.004,7.484,10.076,9.98,8.924,6.62,7.004,9.98,9.788,9.308,7.964,7.1,11.036,10.94,8.156,7.484,8.252,9.116,9.308,9.116,9.116,9.884,10.748
10.46,10.172,7.58,7.1,8.924,11.036,10.076,7.772,7.964,9.308,12.476,10.076,8.156,8.06,6.428,6.428,6.236,7.388,10.364,11.324,8.444,7.292,7.388,9.98,11.036,11.228,8.636,6.332,7.292,7.388,8.348,9.404,8.252,8.252,8.348,7.484,7.196,9.884,9.788,9.116,9.404,9.5,11.228,11.804,11.708,8.348,6.14,6.236,6.62,7.196,7.1,9.404,9.692,9.98,9.212,7.58,7.868,9.884,12.572,11.612
9.404,8.732,6.62,6.332,6.332,10.844,11.036,11.516,10.556,9.788,9.308,6.524,6.428,7.196,9.884,9.308,8.444,8.156,7.004,11.324,10.364,9.884,7.58,6.332,10.268,9.884,6.428,5.66,5.66,7.196,7.868,11.228,10.652,10.364,9.98,9.404,10.076,12.956,10.268,8.54,7.964,7.58,10.844,11.42,10.076,7.676,6.044,6.716,7.58,7.676,10.268,10.268,9.404,8.54,9.5,9.788,10.076,9.308,7.484,7.772
10.364,9.884,9.98,8.252,6.14,6.332,6.908,7.292,7.676,9.884,10.556,9.98,9.404,9.98,8.636,8.444,7.484,10.076,11.228,12.476,13.916,10.556,6.332,7.772,7.868,10.748,9.884,10.748,10.364,9.98,6.62,6.62,8.252,7.676,6.332,9.5,10.364,10.268,7.484,6.62,6.62,6.428,9.212,14.972,10.748,9.788,9.788,9.884,8.444,6.62,7.484,7.196,8.828,10.556,10.652,8.156,6.428,11.132,9.98,6.524
9.692,10.076,11.804,10.076,6.236,6.14,7.292,7.196,9.692,11.612,9.98,8.156,7.1,7.1,8.348,10.076,9.98,8.636,9.308,7.868,6.908,9.404,11.804,11.804,10.364,6.812,6.044,10.076,9.788,8.06,7.292,7.1,9.5,10.364,9.884,6.524,6.14,7.772,11.036,9.596,6.14,6.236,8.444,9.98,8.828,7.004,6.908,6.62,9.116,12.38,12.38,11.42,11.036,9.788,8.636,9.212,9.212,9.98,9.98,7.868
8.252,9.116,10.46,10.076,9.308,6.524,6.62,8.54,9.5,9.212,9.5,9.98,10.46,9.692,8.444,7.292,6.812,9.788,9.884,8.252,6.332,6.044,6.044,10.076,11.516,9.404,8.924,9.788,11.324,9.884,10.076,8.348,7.484,7.388,10.172,11.42,9.596,6.044,6.236,7.004,9.788,11.228,8.252,8.156,6.332,9.884,10.652,8.732,9.404,10.172,10.556,10.172,10.076,9.788,9.404,8.156,8.06,6.812,6.236,7.388
9.02,8.828,8.06,8.54,11.708,11.708,10.268,7.964,6.62,10.652,10.172,9.884,10.076,7.964,7.868,9.308,9.404,7.772,6.044,9.308,9.98,10.268,9.5,6.524,7.1,7.1,10.46,7.964,7.964,7.676,7.868,9.5,10.076,9.788,6.908,6.812,6.812,11.036,9.98,9.212,6.716,8.252,10.94,9.884,6.14,6.332,9.884,11.036,9.98,6.524,6.428,11.42,9.98,9.98,7.292,6.62,6.812,7.004,10.076,9.404
9.308,8.924,7.388,6.236,8.348,10.268,11.036,8.444,6.524,6.62,10.076,11.036,8.732,7.58,8.252,8.732,6.716,8.156,8.156,7.964,13.532,12.188,9.98,6.62,6.044,6.236,8.444,7.676,6.908,8.348,7.58,7.58,7.292,9.404,11.9,11.324,7.1,6.812,6.62,9.308,9.308,6.044,8.252,11.036,11.228,11.228,12.188,11.132,11.324,10.364,7.58,7.868,9.98,9.884,8.732,6.428,5.66,7.676,11.132,10.268
9.308,9.404,9.692,7.868,7.004,8.06,9.308,11.804,10.652,10.46,7.868,8.54,8.252,8.156,7.388,6.716,7.868,8.924,12.38,10.46,7.388,6.62,6.332,9.98,9.98,6.14,7.868,10.556,9.98,9.788,7.388,7.772,9.884,9.788,6.716,6.236,9.404,11.516,10.364,9.98,9.596,6.62,6.428,7.868,10.172,9.404,8.828,10.748,9.98,9.884,10.364,8.636,8.252,8.348,8.54,7.676,8.348,10.268,9.5,8.444
